PMU_SegArb_ExampleB,VMeasCh1,IMeasCh1,VMeasCh2,IMeasCh2,TimeOutput,StatusCh1,StatusCh2,G,R,R_AV
,1.9963E+0,1.3039E-6,98.7968E-3,-538.3133E-9,43.3550E-6,,,-5.4487E-6,-183.5302E+3,
,1.9977E+0,618.3077E-9,100.2576E-3,-675.6881E-9,43.3600E-6,,,-6.7395E-6,-148.3785E+3,
,2.0064E+0,-887.6419E-9,98.7968E-3,147.3471E-9,43.3650E-6,,,1.4914E-6,670.5035E+3,
,2.0020E+0,-1.4384E-6,101.7184E-3,-264.5344E-9,43.3700E-6,,,-2.6007E-6,-384.5184E+3,
,1.9949E+0,-755.1876E-9,103.1792E-3,-127.6450E-9,43.3750E-6,,,-1.2371E-6,-808.3290E+3,
,2.0049E+0,-476.5486E-9,98.7968E-3,-126.9170E-9,43.3800E-6,,,-1.2846E-6,-778.4358E+3,
,2.0035E+0,-751.6059E-9,103.1792E-3,-127.6450E-9,43.3850E-6,,,-1.2371E-6,-808.3290E+3,
,1.9906E+0,-894.2088E-9,98.7968E-3,-812.5774E-9,43.3900E-6,,,-8.2247E-6,-121.5844E+3,
,2.0035E+0,-888.8360E-9,101.7184E-3,-1.4987E-6,43.3950E-6,,,-14.7340E-6,-67.8700E+3,
,2.0020E+0,-1.3011E-6,100.2576E-3,-1.3613E-6,43.4000E-6,,,-13.5785E-6,-73.6458E+3,
,1.9934E+0,-893.0148E-9,94.4143E-3,-537.5853E-9,43.4050E-6,,,-5.6939E-6,-175.6267E+3,
,2.0049E+0,-1.0255E-6,103.1792E-3,420.8832E-9,43.4100E-6,,,4.0791E-6,245.1491E+3,
,1.9963E+0,-1.0291E-6,103.1792E-3,146.6191E-9,43.4150E-6,,,1.4210E-6,703.7226E+3,
,2.0020E+0,-477.7424E-9,101.7184E-3,-127.4024E-9,43.4200E-6,,,-1.2525E-6,-798.4024E+3,
,1.9920E+0,204.2292E-9,100.2576E-3,-127.1597E-9,43.4250E-6,,,-1.2683E-6,-788.4381E+3,
,2.0020E+0,-66.0520E-9,106.1008E-3,146.1337E-9,43.4300E-6,,,1.3773E-6,726.0524E+3,
,2.0049E+0,1.3074E-6,103.1792E-3,969.4115E-9,43.4350E-6,,,9.3954E-6,106.4348E+3,
,1.9877E+0,614.1287E-9,103.1792E-3,832.2795E-9,43.4400E-6,,,8.0664E-6,123.9718E+3,
,2.0078E+0,485.2564E-9,107.5616E-3,1.6543E-6,43.4450E-6,,,15.3804E-6,65.0177E+3,
,1.9949E+0,-480.7274E-9,100.2576E-3,421.3686E-9,43.4500E-6,,,4.2029E-6,237.9332E+3,
,1.9977E+0,206.6171E-9,101.7184E-3,-401.6665E-9,43.4550E-6,,,-3.9488E-6,-253.2408E+3,
,2.0006E+0,70.5810E-9,103.1792E-3,-264.7771E-9,43.4600E-6,,,-2.5662E-6,-389.6831E+3,
,2.0020E+0,620.0985E-9,94.4143E-3,-263.3212E-9,43.4650E-6,,,-2.7890E-6,-358.5520E+3,
,2.0078E+0,348.0262E-9,101.7184E-3,283.9939E-9,43.4700E-6,,,2.7920E-6,358.1709E+3,
,1.9949E+0,479.8835E-9,97.3359E-3,1.1075E-6,43.4750E-6,,,11.3783E-6,87.8869E+3,
,2.0049E+0,-64.8582E-9,106.1008E-3,1.6546E-6,43.4800E-6,,,15.5945E-6,64.1252E+3,
,1.9963E+0,206.0200E-9,95.8752E-3,1.5192E-6,43.4850E-6,,,15.8451E-6,63.1109E+3,
,1.9963E+0,343.2502E-9,106.1008E-3,1.2432E-6,43.4900E-6,,,11.7171E-6,85.3455E+3,
,1.9949E+0,891.5738E-9,106.1008E-3,1.3803E-6,43.4950E-6,,,13.0095E-6,76.8666E+3,
,1.9977E+0,343.8472E-9,95.8752E-3,1.3820E-6,43.5000E-6,,,14.4148E-6,69.3731E+3,
,2.0035E+0,483.4652E-9,101.7184E-3,1.1068E-6,43.5050E-6,,,10.8809E-6,91.9042E+3,
,1.9949E+0,754.3437E-9,104.6400E-3,283.5085E-9,43.5100E-6,,,2.7094E-6,369.0893E+3,
,2.0020E+0,757.3287E-9,107.5616E-3,694.4194E-9,43.5150E-6,,,6.4560E-6,154.8942E+3,
,1.9920E+0,478.6894E-9,98.7968E-3,284.4792E-9,43.5200E-6,,,2.8794E-6,347.2899E+3,
,2.0020E+0,482.8684E-9,98.7968E-3,147.3471E-9,43.5250E-6,,,1.4914E-6,670.5035E+3,
,2.0078E+0,759.7163E-9,98.7968E-3,-538.3133E-9,43.5300E-6,,,-5.4487E-6,-183.5302E+3,
,1.9992E+0,481.6744E-9,97.3359E-3,-263.8065E-9,43.5350E-6,,,-2.7103E-6,-368.9672E+3,
,1.9906E+0,340.8622E-9,110.4832E-3,419.6700E-9,43.5400E-6,,,3.7985E-6,263.2620E+3,
,2.0064E+0,484.6593E-9,100.2576E-3,421.3686E-9,43.5450E-6,,,4.2029E-6,237.9332E+3,
,1.9949E+0,68.1931E-9,103.1792E-3,558.0153E-9,43.5500E-6,,,5.4082E-6,184.9038E+3,
,2.0035E+0,346.2351E-9,106.1008E-3,9.0017E-9,43.5550E-6,,,84.8408E-9,11.7868E+6,
,1.9992E+0,893.3647E-9,101.7184E-3,969.6543E-9,43.5600E-6,,,9.5327E-6,104.9017E+3,
,1.9934E+0,204.8262E-9,101.7184E-3,1.7924E-6,43.5650E-6,,,17.6217E-6,56.7483E+3,
,2.0035E+0,71.7749E-9,106.1008E-3,1.3803E-6,43.5700E-6,,,13.0095E-6,76.8666E+3,
,1.9992E+0,-67.2461E-9,106.1008E-3,1.1061E-6,43.5750E-6,,,10.4246E-6,95.9269E+3,
,1.9963E+0,-480.1306E-9,98.7968E-3,1.5187E-6,43.5800E-6,,,15.3716E-6,65.0549E+3,
,2.0006E+0,-203.8792E-9,104.6400E-3,1.9291E-6,43.5850E-6,,,18.4355E-6,54.2431E+3,
,2.0035E+0,-1.0261E-6,104.6400E-3,1.7920E-6,43.5900E-6,,,17.1250E-6,58.3941E+3,
,1.9934E+0,-1.0302E-6,101.7184E-3,558.2580E-9,43.5950E-6,,,5.4883E-6,182.2067E+3,
,1.9992E+0,-753.3967E-9,101.7184E-3,558.2580E-9,43.6000E-6,,,5.4883E-6,182.2067E+3,
,2.0020E+0,-614.9725E-9,97.3359E-3,10.4576E-9,43.6050E-6,,,107.4386E-9,9.3076E+6,
,1.9949E+0,-69.0370E-9,104.6400E-3,420.6406E-9,43.6100E-6,,,4.0199E-6,248.7633E+3,
,1.9992E+0,69.9840E-9,101.7184E-3,-264.5344E-9,43.6150E-6,,,-2.6007E-6,-384.5184E+3,
,1.9906E+0,615.3227E-9,100.2576E-3,-127.1597E-9,43.6200E-6,,,-1.2683E-6,-788.4381E+3,
,2.0020E+0,345.6383E-9,101.7184E-3,-401.6665E-9,43.6250E-6,,,-3.9488E-6,-253.2408E+3,
,2.0035E+0,-477.1456E-9,104.6400E-3,-265.0197E-9,43.6300E-6,,,-2.5327E-6,-394.8383E+3,
,1.9977E+0,206.6171E-9,104.6400E-3,-676.4160E-9,43.6350E-6,,,-6.4642E-6,-154.6976E+3,
,2.0006E+0,482.2714E-9,103.1792E-3,-539.0413E-9,43.6400E-6,,,-5.2243E-6,-191.4124E+3,
,1.9963E+0,1.0294E-6,94.4143E-3,559.4712E-9,43.6450E-6,,,5.9257E-6,168.7564E+3,
,2.0020E+0,345.6383E-9,103.1792E-3,832.2795E-9,43.6500E-6,,,8.0664E-6,123.9718E+3,
,1.9992E+0,-341.7064E-9,106.1008E-3,1.5175E-6,43.6550E-6,,,14.3020E-6,69.9202E+3,
,1.9934E+0,-69.6340E-9,98.7968E-3,2.2043E-6,43.6600E-6,,,22.3117E-6,44.8194E+3,
,1.9949E+0,-206.2671E-9,106.1008E-3,1.6546E-6,43.6650E-6,,,15.5945E-6,64.1252E+3,
,2.0078E+0,-200.8943E-9,109.0224E-3,831.3089E-9,43.6700E-6,,,7.6251E-6,131.1454E+3,
,2.0006E+0,345.0413E-9,101.7184E-3,-127.4024E-9,43.6750E-6,,,-1.2525E-6,-798.4024E+3,
,1.9963E+0,206.0200E-9,103.1792E-3,-813.3055E-9,43.6800E-6,,,-7.8825E-6,-126.8640E+3,
,2.0092E+0,1.0348E-6,107.5616E-3,8.7591E-9,43.6850E-6,,,81.4332E-9,12.2800E+6,
,1.9934E+0,890.9765E-9,101.7184E-3,558.2580E-9,43.6900E-6,,,5.4883E-6,182.2067E+3,
,1.9949E+0,891.5738E-9,100.2576E-3,421.3686E-9,43.6950E-6,,,4.2029E-6,237.9332E+3,
,2.0078E+0,1.1714E-6,110.4832E-3,693.9341E-9,43.7000E-6,,,6.2809E-6,159.2127E+3,
,1.9934E+0,1.1654E-6,97.3359E-3,1.2446E-6,43.7050E-6,,,12.7871E-6,78.2037E+3,
,2.0049E+0,1.8564E-6,103.1792E-3,695.1474E-9,43.7100E-6,,,6.7373E-6,148.4277E+3,
,2.0006E+0,1.8546E-6,103.1792E-3,283.7511E-9,43.7150E-6,,,2.7501E-6,363.6255E+3,
,1.9977E+0,1.3045E-6,100.2576E-3,284.2365E-9,43.7200E-6,,,2.8351E-6,352.7258E+3,
,2.0006E+0,756.7314E-9,103.1792E-3,832.2795E-9,43.7250E-6,,,8.0664E-6,123.9718E+3,
,2.0006E+0,345.0413E-9,98.7968E-3,970.1396E-9,43.7300E-6,,,9.8195E-6,101.8377E+3,
,2.0006E+0,-203.8792E-9,100.2576E-3,832.7648E-9,43.7350E-6,,,8.3063E-6,120.3912E+3,
,1.9920E+0,-481.9215E-9,100.2576E-3,421.3686E-9,43.7400E-6,,,4.2029E-6,237.9332E+3,
,1.9920E+0,-893.6118E-9,104.6400E-3,146.3765E-9,43.7450E-6,,,1.3989E-6,714.8686E+3,
,2.0078E+0,-1.4360E-6,98.7968E-3,147.3471E-9,43.7500E-6,,,1.4914E-6,670.5035E+3,
,2.0006E+0,-1.8506E-6,103.1792E-3,-950.4375E-9,43.7550E-6,,,-9.2115E-6,-108.5596E+3,
,1.9949E+0,-2.2647E-6,100.2576E-3,-1.0871E-6,43.7600E-6,,,-10.8429E-6,-92.2261E+3,
,2.0035E+0,-2.1239E-6,97.3359E-3,-1.0866E-6,43.7650E-6,,,-11.1634E-6,-89.5785E+3,
,1.9920E+0,-70.2311E-9,101.7184E-3,-1.3616E-6,43.7700E-6,,,-13.3859E-6,-74.7055E+3,
,2.0020E+0,-2.8107E-6,104.6400E-3,-950.6801E-9,43.7750E-6,,,-9.0852E-6,-110.0685E+3,
,2.0006E+0,70.5810E-9,101.7184E-3,558.2580E-9,43.7800E-6,,,5.4883E-6,182.2067E+3,
,1.9934E+0,-755.7846E-9,107.5616E-3,-402.6371E-9,43.7850E-6,,,-3.7433E-6,-267.1427E+3,
,2.0078E+0,210.7961E-9,100.2576E-3,-127.1597E-9,43.7900E-6,,,-1.2683E-6,-788.4381E+3,
,1.9977E+0,-342.3034E-9,107.5616E-3,420.1553E-9,43.7950E-6,,,3.9062E-6,256.0043E+3,
,1.9949E+0,891.5738E-9,107.5616E-3,-265.5051E-9,43.8000E-6,,,-2.4684E-6,-405.1206E+3,
,2.0020E+0,1.0318E-6,95.8752E-3,-674.9600E-9,43.8050E-6,,,-7.0400E-6,-142.0457E+3,
,1.9977E+0,618.3077E-9,101.7184E-3,-950.1948E-9,43.8100E-6,,,-9.3414E-6,-107.0500E+3,
,2.0035E+0,-339.9155E-9,111.9440E-3,-540.4972E-9,43.8150E-6,,,-4.8283E-6,-207.1129E+3,
,1.9862E+0,750.7615E-9,98.7968E-3,-812.5774E-9,43.8200E-6,,,-8.2247E-6,-121.5844E+3,
,2.0006E+0,482.2714E-9,98.7968E-3,695.8754E-9,43.8250E-6,,,7.0435E-6,141.9748E+3,
,1.9963E+0,343.2502E-9,104.6400E-3,1.1063E-6,43.8300E-6,,,10.5725E-6,94.5854E+3,
,1.9934E+0,-206.8642E-9,106.1008E-3,1.3803E-6,43.8350E-6,,,13.0095E-6,76.8666E+3,
,1.9949E+0,342.6534E-9,94.4143E-3,2.0679E-6,43.8400E-6,,,21.9026E-6,45.6566E+3,
,1.9949E+0,342.6534E-9,107.5616E-3,3.0257E-6,43.8450E-6,,,28.1296E-6,35.5497E+3,
,2.0006E+0,-66.6491E-9,97.3359E-3,2.8902E-6,43.8500E-6,,,29.6934E-6,33.6776E+3,
,1.9891E+0,-71.4252E-9,103.1792E-3,2.4779E-6,43.8550E-6,,,24.0152E-6,41.6404E+3,
,2.0035E+0,346.2351E-9,110.4832E-3,1.6539E-6,43.8600E-6,,,14.9693E-6,66.8033E+3,
,1.9934E+0,890.9765E-9,101.7184E-3,1.5182E-6,43.8650E-6,,,14.9254E-6,67.0001E+3,
,1.9963E+0,-68.4402E-9,103.1792E-3,1.1065E-6,43.8700E-6,,,10.7245E-6,93.2446E+3,
,1.9934E+0,-893.0148E-9,106.1008E-3,283.2658E-9,43.8750E-6,,,2.6698E-6,374.5625E+3,
,1.9920E+0,-619.1515E-9,106.1008E-3,-265.2624E-9,43.8800E-6,,,-2.5001E-6,-399.9841E+3,
,2.0020E+0,345.6383E-9,94.4143E-3,-537.5853E-9,43.8850E-6,,,-5.6939E-6,-175.6267E+3,
,2.0049E+0,209.6020E-9,101.7184E-3,-264.5344E-9,43.8900E-6,,,-2.6007E-6,-384.5184E+3,
,2.0064E+0,621.8894E-9,104.6400E-3,283.5085E-9,43.8950E-6,,,2.7094E-6,369.0893E+3,
,1.9992E+0,-67.2461E-9,106.1008E-3,831.7941E-9,43.9000E-6,,,7.8397E-6,127.5565E+3,
,1.9963E+0,68.7899E-9,103.1792E-3,1.3808E-6,43.9050E-6,,,13.3826E-6,74.7238E+3,
,2.0078E+0,73.5660E-9,101.7184E-3,1.9296E-6,43.9100E-6,,,18.9698E-6,52.7153E+3,
,2.0006E+0,482.2714E-9,106.1008E-3,1.6546E-6,43.9150E-6,,,15.5945E-6,64.1252E+3,
,1.9977E+0,892.7679E-9,106.1008E-3,1.6546E-6,43.9200E-6,,,15.5945E-6,64.1252E+3,
,2.0064E+0,621.8894E-9,101.7184E-3,1.3811E-6,43.9250E-6,,,13.5772E-6,73.6529E+3,
,1.9992E+0,756.1346E-9,98.7968E-3,1.1073E-6,43.9300E-6,,,11.2076E-6,89.2254E+3,
,1.9977E+0,1.1672E-6,106.1008E-3,1.7917E-6,43.9350E-6,,,16.8870E-6,59.2173E+3,
,2.0064E+0,759.1195E-9,98.7968E-3,2.4786E-6,43.9400E-6,,,25.0878E-6,39.8600E+3,
,1.9977E+0,755.5378E-9,103.1792E-3,2.7521E-6,43.9450E-6,,,26.6733E-6,37.4907E+3,
,1.9949E+0,205.4232E-9,110.4832E-3,1.7910E-6,43.9500E-6,,,16.2105E-6,61.6883E+3,
,1.9992E+0,-67.2461E-9,101.7184E-3,1.1068E-6,43.9550E-6,,,10.8809E-6,91.9042E+3,
,1.9977E+0,69.3869E-9,107.5616E-3,557.2874E-9,43.9600E-6,,,5.1811E-6,193.0091E+3,
,1.9934E+0,67.5961E-9,109.0224E-3,968.4410E-9,43.9650E-6,,,8.8830E-6,112.5751E+3,
,2.0064E+0,-201.4913E-9,103.1792E-3,832.2795E-9,43.9700E-6,,,8.0664E-6,123.9718E+3,
,2.0035E+0,-614.3757E-9,100.2576E-3,421.3686E-9,43.9750E-6,,,4.2029E-6,237.9332E+3,
,1.9906E+0,-1.1687E-6,107.5616E-3,-814.0334E-9,43.9800E-6,,,-7.5681E-6,-132.1341E+3,
,1.9992E+0,-1.7140E-6,110.4832E-3,-814.5187E-9,43.9850E-6,,,-7.3723E-6,-135.6423E+3,
,1.9992E+0,-1.8512E-6,92.9535E-3,-263.0785E-9,43.9900E-6,,,-2.8302E-6,-353.3300E+3,
,2.0020E+0,-1.7128E-6,103.1792E-3,-264.7771E-9,43.9950E-6,,,-2.5662E-6,-389.6831E+3,
,2.0020E+0,-1.0267E-6,107.5616E-3,-539.7692E-9,44.0000E-6,,,-5.0182E-6,-199.2732E+3,
,1.9963E+0,-1.0291E-6,98.7968E-3,-812.5774E-9,44.0050E-6,,,-8.2247E-6,-121.5844E+3,
,2.0035E+0,-888.8360E-9,97.3359E-3,-949.4669E-9,44.0100E-6,,,-9.7545E-6,-102.5164E+3,
,1.9920E+0,-207.4612E-9,107.5616E-3,-814.0334E-9,44.0150E-6,,,-7.5681E-6,-132.1341E+3,
,1.9977E+0,206.6171E-9,98.7968E-3,-538.3133E-9,44.0200E-6,,,-5.4487E-6,-183.5302E+3,
,2.0064E+0,347.4292E-9,104.6400E-3,557.7727E-9,44.0250E-6,,,5.3304E-6,187.6032E+3,
,1.9891E+0,751.9556E-9,103.1792E-3,832.2795E-9,44.0300E-6,,,8.0664E-6,123.9718E+3,
,2.0020E+0,620.0985E-9,103.1792E-3,969.4115E-9,44.0350E-6,,,9.3954E-6,106.4348E+3,
,2.0049E+0,895.7529E-9,101.7184E-3,-127.4024E-9,44.0400E-6,,,-1.2525E-6,-798.4024E+3,
,2.0035E+0,1.0324E-6,107.5616E-3,-402.6371E-9,44.0450E-6,,,-3.7433E-6,-267.1427E+3,
,2.0006E+0,207.8112E-9,103.1792E-3,-401.9092E-9,44.0500E-6,,,-3.8953E-6,-256.7226E+3,
,2.0006E+0,-478.3395E-9,95.8752E-3,-537.8280E-9,44.0550E-6,,,-5.6097E-6,-178.2636E+3,
,1.9934E+0,-618.5545E-9,107.5616E-3,-1.6368E-6,44.0600E-6,,,-15.2176E-6,-65.7135E+3,
,1.9949E+0,479.8835E-9,103.1792E-3,-1.3618E-6,44.0650E-6,,,-13.1987E-6,-75.7649E+3,
,2.0092E+0,1.0348E-6,103.1792E-3,-676.1734E-9,44.0700E-6,,,-6.5534E-6,-152.5928E+3,
,2.0064E+0,1.3080E-6,103.1792E-3,146.6191E-9,44.0750E-6,,,1.4210E-6,703.7226E+3,
,1.9963E+0,892.1706E-9,101.7184E-3,9.7297E-9,44.0800E-6,,,95.6535E-9,10.4544E+6,
,2.0049E+0,484.0622E-9,100.2576E-3,421.3686E-9,44.0850E-6,,,4.2029E-6,237.9332E+3,
,2.0020E+0,757.3287E-9,101.7184E-3,9.7297E-9,44.0900E-6,,,95.6535E-9,10.4544E+6,
,2.0006E+0,345.0413E-9,95.8752E-3,-400.6959E-9,44.0950E-6,,,-4.1794E-6,-239.2716E+3,
,2.0020E+0,620.0985E-9,94.4143E-3,148.0750E-9,44.1000E-6,,,1.5684E-6,637.6115E+3,
,1.9963E+0,892.1706E-9,103.1792E-3,1.5179E-6,44.1050E-6,,,14.7117E-6,67.9732E+3,
,2.0006E+0,345.0413E-9,101.7184E-3,1.7924E-6,44.1100E-6,,,17.6217E-6,56.7483E+3,
,2.0064E+0,347.4292E-9,103.1792E-3,1.6551E-6,44.1150E-6,,,16.0408E-6,62.3412E+3,
,2.0020E+0,71.1781E-9,104.6400E-3,1.1063E-6,44.1200E-6,,,10.5725E-6,94.5854E+3,
,1.9934E+0,342.0563E-9,101.7184E-3,1.6553E-6,44.1250E-6,,,16.2735E-6,61.4496E+3,
,1.9977E+0,755.5378E-9,100.2576E-3,1.3813E-6,44.1300E-6,,,13.7774E-6,72.5824E+3,
,2.0020E+0,1.1690E-6,103.1792E-3,1.3808E-6,44.1350E-6,,,13.3826E-6,74.7238E+3,
,1.9920E+0,1.0276E-6,101.7184E-3,969.6543E-9,44.1400E-6,,,9.5327E-6,104.9017E+3,
,1.9963E+0,892.1706E-9,100.2576E-3,969.8969E-9,44.1450E-6,,,9.6741E-6,103.3693E+3,
,1.9977E+0,1.0300E-6,98.7968E-3,695.8754E-9,44.1500E-6,,,7.0435E-6,141.9748E+3,
,1.9977E+0,69.3869E-9,97.3359E-3,284.7218E-9,44.1550E-6,,,2.9251E-6,341.8634E+3,
,1.9934E+0,-344.0943E-9,97.3359E-3,696.1180E-9,44.1600E-6,,,7.1517E-6,139.8268E+3,
,1.9934E+0,753.7464E-9,98.7968E-3,833.0075E-9,44.1650E-6,,,8.4315E-6,118.6025E+3,
,1.9992E+0,756.1346E-9,104.6400E-3,420.6406E-9,44.1700E-6,,,4.0199E-6,248.7633E+3,
,2.0064E+0,1.0336E-6,97.3359E-3,558.9860E-9,44.1750E-6,,,5.7429E-6,174.1295E+3,
,1.9977E+0,206.6171E-9,100.2576E-3,-127.1597E-9,44.1800E-6,,,-1.2683E-6,-788.4381E+3,
,1.9977E+0,481.0773E-9,101.7184E-3,-127.4024E-9,44.1850E-6,,,-1.2525E-6,-798.4024E+3,
,1.9977E+0,-205.0733E-9,100.2576E-3,-675.6881E-9,44.1900E-6,,,-6.7395E-6,-148.3785E+3,
,1.9992E+0,-204.4763E-9,94.4143E-3,-948.9816E-9,44.1950E-6,,,-10.0512E-6,-99.4902E+3,
,1.9949E+0,-480.7274E-9,110.4832E-3,-403.1225E-9,44.2000E-6,,,-3.6487E-6,-274.0685E+3,
,1.9977E+0,-342.3034E-9,100.2576E-3,-127.1597E-9,44.2050E-6,,,-1.2683E-6,-788.4381E+3,
,2.0020E+0,-477.7424E-9,97.3359E-3,558.9860E-9,44.2100E-6,,,5.7429E-6,174.1295E+3,
,1.9992E+0,-753.3967E-9,103.1792E-3,1.1065E-6,44.2150E-6,,,10.7245E-6,93.2446E+3,
,2.0006E+0,-615.5695E-9,101.7184E-3,832.5222E-9,44.2200E-6,,,8.1846E-6,122.1810E+3,
,2.0020E+0,-203.2822E-9,103.1792E-3,1.7922E-6,44.2250E-6,,,17.3698E-6,57.5711E+3,
,1.9920E+0,615.9195E-9,107.5616E-3,2.8885E-6,44.2300E-6,,,26.8547E-6,37.2374E+3,
,2.0064E+0,72.9689E-9,95.8752E-3,2.0677E-6,44.2350E-6,,,21.5664E-6,46.3684E+3,
,2.0035E+0,209.0050E-9,101.7184E-3,1.1068E-6,44.2400E-6,,,10.8809E-6,91.9042E+3,
,1.9862E+0,613.5314E-9,101.7184E-3,1.5182E-6,44.2450E-6,,,14.9254E-6,67.0001E+3,
,2.0035E+0,1.0324E-6,101.7184E-3,1.1068E-6,44.2500E-6,,,10.8809E-6,91.9042E+3,
,2.0006E+0,619.5012E-9,100.2576E-3,421.3686E-9,44.2550E-6,,,4.2029E-6,237.9332E+3,
,1.9963E+0,1.0294E-6,103.1792E-3,832.2795E-9,44.2600E-6,,,8.0664E-6,123.9718E+3,
,2.0020E+0,1.1690E-6,100.2576E-3,1.6556E-6,44.2650E-6,,,16.5130E-6,60.5582E+3,
,1.9992E+0,893.3647E-9,101.7184E-3,2.6152E-6,44.2700E-6,,,25.7106E-6,38.8945E+3,
,2.0006E+0,1.1684E-6,103.1792E-3,2.2036E-6,44.2750E-6,,,21.3570E-6,46.8230E+3,
,2.0020E+0,757.3287E-9,104.6400E-3,1.2434E-6,44.2800E-6,,,11.8830E-6,84.1541E+3,
,2.0049E+0,346.8321E-9,103.1792E-3,1.1065E-6,44.2850E-6,,,10.7245E-6,93.2446E+3,
,1.9934E+0,-206.8642E-9,106.1008E-3,557.5300E-9,44.2900E-6,,,5.2547E-6,190.3050E+3,
,2.0020E+0,-1.1639E-6,98.7968E-3,-126.9170E-9,44.2950E-6,,,-1.2846E-6,-778.4358E+3,
,2.0064E+0,-887.6419E-9,101.7184E-3,-401.6665E-9,44.3000E-6,,,-3.9488E-6,-253.2408E+3,
,1.9891E+0,-894.8059E-9,106.1008E-3,420.3979E-9,44.3050E-6,,,3.9623E-6,252.3817E+3,
,2.0049E+0,-339.3185E-9,104.6400E-3,146.3765E-9,44.3100E-6,,,1.3989E-6,714.8686E+3,
,2.0107E+0,-748.6209E-9,100.2576E-3,421.3686E-9,44.3150E-6,,,4.2029E-6,237.9332E+3,
,1.9877E+0,-620.9424E-9,101.7184E-3,146.8618E-9,44.3200E-6,,,1.4438E-6,692.6128E+3,
,1.9920E+0,-207.4612E-9,110.4832E-3,-265.9904E-9,44.3250E-6,,,-2.4075E-6,-415.3652E+3,
,2.0135E+0,213.1840E-9,106.1008E-3,9.0017E-9,44.3300E-6,,,84.8408E-9,11.7868E+6,
,1.9977E+0,755.5378E-9,98.7968E-3,10.2150E-9,44.3350E-6,,,103.3945E-9,9.6717E+6,
,1.9949E+0,1.1660E-6,101.7184E-3,695.3901E-9,44.3400E-6,,,6.8364E-6,146.2752E+3,
,2.0064E+0,1.7197E-6,111.9440E-3,1.2422E-6,44.3450E-6,,,11.0968E-6,90.1161E+3,
,2.0064E+0,621.8894E-9,101.7184E-3,1.3811E-6,44.3500E-6,,,13.5772E-6,73.6529E+3,
,1.9963E+0,-68.4402E-9,100.2576E-3,558.5006E-9,44.3550E-6,,,5.5707E-6,179.5120E+3,
,2.0035E+0,-202.6854E-9,107.5616E-3,-265.5051E-9,44.3600E-6,,,-2.4684E-6,-405.1206E+3,
,2.0006E+0,-66.6491E-9,100.2576E-3,147.1044E-9,44.3650E-6,,,1.4673E-6,681.5402E+3,
,1.9891E+0,-208.6553E-9,106.1008E-3,694.6620E-9,44.3700E-6,,,6.5472E-6,152.7372E+3,
,2.0049E+0,-339.3185E-9,101.7184E-3,1.1068E-6,44.3750E-6,,,10.8809E-6,91.9042E+3,
,2.0035E+0,-614.3757E-9,103.1792E-3,1.5179E-6,44.3800E-6,,,14.7117E-6,67.9732E+3,
,1.9934E+0,-755.7846E-9,111.9440E-3,1.6536E-6,44.3850E-6,,,14.7718E-6,67.6965E+3,
,1.9977E+0,-205.0733E-9,100.2576E-3,1.1070E-6,44.3900E-6,,,11.0419E-6,90.5645E+3,
,2.0035E+0,71.7749E-9,98.7968E-3,421.6113E-9,44.3950E-6,,,4.2675E-6,234.3314E+3,
,1.9977E+0,-205.0733E-9,106.1008E-3,9.0017E-9,44.4000E-6,,,84.8408E-9,11.7868E+6,
,1.9992E+0,-616.1666E-9,103.1792E-3,9.4870E-9,44.4050E-6,,,91.9468E-9,10.8759E+6,
,1.9992E+0,-341.7064E-9,95.8752E-3,147.8324E-9,44.4100E-6,,,1.5419E-6,648.5393E+3,
,2.0064E+0,-887.6419E-9,106.1008E-3,-265.2624E-9,44.4150E-6,,,-2.5001E-6,-399.9841E+3,
,2.0006E+0,-341.1093E-9,98.7968E-3,-401.1812E-9,44.4200E-6,,,-4.0607E-6,-246.2647E+3,
,2.0006E+0,-752.7997E-9,101.7184E-3,146.8618E-9,44.4250E-6,,,1.4438E-6,692.6128E+3,
,2.0064E+0,1.1708E-6,109.0224E-3,557.0448E-9,44.4300E-6,,,5.1095E-6,195.7156E+3,
,2.0049E+0,72.3719E-9,97.3359E-3,-400.9386E-9,44.4350E-6,,,-4.1191E-6,-242.7702E+3,
,1.9977E+0,481.0773E-9,103.1792E-3,-950.4375E-9,44.4400E-6,,,-9.2115E-6,-108.5596E+3,
,1.9977E+0,618.3077E-9,107.5616E-3,-951.1654E-9,44.4450E-6,,,-8.8430E-6,-113.0840E+3,
,1.9906E+0,2.1249E-6,103.1792E-3,-539.0413E-9,44.4500E-6,,,-5.2243E-6,-191.4124E+3,
,2.0049E+0,1.4447E-6,98.7968E-3,-401.1812E-9,44.4550E-6,,,-4.0607E-6,-246.2647E+3,
,1.9992E+0,1.0306E-6,106.1008E-3,-813.7907E-9,44.4600E-6,,,-7.6700E-6,-130.3784E+3,
,2.0049E+0,621.2927E-9,104.6400E-3,-1.0878E-6,44.4650E-6,,,-10.3958E-6,-96.1930E+3,
,2.0049E+0,1.7191E-6,101.7184E-3,-950.1948E-9,44.4700E-6,,,-9.3414E-6,-107.0500E+3,
,1.9949E+0,1.3033E-6,106.1008E-3,-1.3623E-6,44.4750E-6,,,-12.8399E-6,-77.8825E+3,
,2.0049E+0,895.7529E-9,97.3359E-3,-1.3609E-6,44.4800E-6,,,-13.9811E-6,-71.5252E+3,
